t,x,y,z,vx,vy,vz,wx,wy,wz,event
0.157400,0.851413,0.000000,0.108957,12.285600,0.000000,-1.902045,0.000000,36.325878,0.000000,0
0.157500,0.852642,0.000000,0.108767,12.283937,0.000000,-1.902804,0.000000,36.325878,0.000000,0
0.157600,0.853870,0.000000,0.108576,12.282274,0.000000,-1.903562,0.000000,36.325878,0.000000,0
0.157700,0.855098,0.000000,0.108386,12.280611,0.000000,-1.904320,0.000000,36.325878,0.000000,0
0.157800,0.856326,0.000000,0.108195,12.278949,0.000000,-1.905079,0.000000,36.325878,0.000000,0
0.157900,0.857554,0.000000,0.108005,12.277288,0.000000,-1.905837,0.000000,36.325878,0.000000,0
0.158000,0.858782,0.000000,0.107814,12.275626,0.000000,-1.906595,0.000000,36.325878,0.000000,0
0.158100,0.860009,0.000000,0.107624,12.273966,0.000000,-1.907353,0.000000,36.325878,0.000000,0
0.158200,0.861237,0.000000,0.107433,12.272305,0.000000,-1.908111,0.000000,36.325878,0.000000,0
0.158300,0.862464,0.000000,0.107242,12.270645,0.000000,-1.908869,0.000000,36.325878,0.000000,0
0.158400,0.863691,0.000000,0.107051,12.268986,0.000000,-1.909627,0.000000,36.325878,0.000000,0
0.158500,0.864918,0.000000,0.106860,12.267326,0.000000,-1.910385,0.000000,36.325878,0.000000,0
0.158600,0.866144,0.000000,0.106669,12.265668,0.000000,-1.911142,0.000000,36.325878,0.000000,0
0.158700,0.867371,0.000000,0.106478,12.264009,0.000000,-1.911900,0.000000,36.325878,0.000000,0
0.158800,0.868597,0.000000,0.106286,12.262352,0.000000,-1.912657,0.000000,36.325878,0.000000,0
0.158900,0.869823,0.000000,0.106095,12.260694,0.000000,-1.913415,0.000000,36.325878,0.000000,0
0.159000,0.871049,0.000000,0.105904,12.259037,0.000000,-1.914172,0.000000,36.325878,0.000000,0
0.159100,0.872275,0.000000,0.105712,12.257381,0.000000,-1.914929,0.000000,36.325878,0.000000,0
0.159200,0.873501,0.000000,0.105521,12.255724,0.000000,-1.915687,0.000000,36.325878,0.000000,0
0.159300,0.874726,0.000000,0.105329,12.254069,0.000000,-1.916444,0.000000,36.325878,0.000000,0
0.159400,0.875951,0.000000,0.105138,12.252413,0.000000,-1.917201,0.000000,36.325878,0.000000,0
0.159500,0.877177,0.000000,0.104946,12.250758,0.000000,-1.917958,0.000000,36.325878,0.000000,0
0.159600,0.878402,0.000000,0.104754,12.249104,0.000000,-1.918715,0.000000,36.325878,0.000000,0
0.159700,0.879626,0.000000,0.104562,12.247450,0.000000,-1.919472,0.000000,36.325878,0.000000,0
0.159800,0.880851,0.000000,0.104370,12.245796,0.000000,-1.920228,0.000000,36.325878,0.000000,0
0.159900,0.882076,0.000000,0.104178,12.244143,0.000000,-1.920985,0.000000,36.325878,0.000000,0
0.160000,0.883300,0.000000,0.103986,12.242490,0.000000,-1.921742,0.000000,36.325878,0.000000,0
0.160100,0.884524,0.000000,0.103794,12.240838,0.000000,-1.922498,0.000000,36.325878,0.000000,0
0.160200,0.885748,0.000000,0.103601,12.239186,0.000000,-1.923255,0.000000,36.325878,0.000000,0
0.160300,0.886972,0.000000,0.103409,12.237535,0.000000,-1.924011,0.000000,36.325878,0.000000,0
0.160400,0.888196,0.000000,0.103217,12.235883,0.000000,-1.924768,0.000000,36.325878,0.000000,0
0.160500,0.889419,0.000000,0.103024,12.234233,0.000000,-1.925524,0.000000,36.325878,0.000000,0
0.160600,0.890642,0.000000,0.102831,12.232583,0.000000,-1.926280,0.000000,36.325878,0.000000,0
0.160700,0.891866,0.000000,0.102639,12.230933,0.000000,-1.927036,0.000000,36.325878,0.000000,0
0.160800,0.893089,0.000000,0.102446,12.229283,0.000000,-1.927792,0.000000,36.325878,0.000000,0
0.160900,0.894312,0.000000,0.102253,12.227634,0.000000,-1.928548,0.000000,36.325878,0.000000,0
0.161000,0.895534,0.000000,0.102060,12.225986,0.000000,-1.929304,0.000000,36.325878,0.000000,0
0.161100,0.896757,0.000000,0.101867,12.224338,0.000000,-1.930060,0.000000,36.325878,0.000000,0
0.161200,0.897979,0.000000,0.101674,12.222690,0.000000,-1.930815,0.000000,36.325878,0.000000,0
0.161300,0.899201,0.000000,0.101481,12.221042,0.000000,-1.931571,0.000000,36.325878,0.000000,0
0.161400,0.900423,0.000000,0.101288,12.219396,0.000000,-1.932327,0.000000,36.325878,0.000000,0
0.161500,0.901645,0.000000,0.101095,12.217749,0.000000,-1.933082,0.000000,36.325878,0.000000,0
0.161600,0.902867,0.000000,0.100901,12.216103,0.000000,-1.933838,0.000000,36.325878,0.000000,0
0.161700,0.904088,0.000000,0.100708,12.214457,0.000000,-1.934593,0.000000,36.325878,0.000000,0
0.161800,0.905310,0.000000,0.100514,12.212812,0.000000,-1.935348,0.000000,36.325878,0.000000,0
0.161900,0.906531,0.000000,0.100321,12.211167,0.000000,-1.936103,0.000000,36.325878,0.000000,0
0.162000,0.907752,0.000000,0.100127,12.209523,0.000000,-1.936859,0.000000,36.325878,0.000000,0
0.162100,0.908973,0.000000,0.099934,12.207879,0.000000,-1.937614,0.000000,36.325878,0.000000,0
0.162200,0.910194,0.000000,0.099740,12.206236,0.000000,-1.938369,0.000000,36.325878,0.000000,0
0.162300,0.911414,0.000000,0.099546,12.204592,0.000000,-1.939124,0.000000,36.325878,0.000000,0
0.162400,0.912634,0.000000,0.099352,12.202950,0.000000,-1.939878,0.000000,36.325878,0.000000,0
0.162500,0.913855,0.000000,0.099158,12.201307,0.000000,-1.940633,0.000000,36.325878,0.000000,0
0.162600,0.915075,0.000000,0.098964,12.199666,0.000000,-1.941388,0.000000,36.325878,0.000000,0
0.162700,0.916295,0.000000,0.098770,12.198024,0.000000,-1.942142,0.000000,36.325878,0.000000,0
0.162800,0.917514,0.000000,0.098575,12.196383,0.000000,-1.942897,0.000000,36.325878,0.000000,0
0.162900,0.918734,0.000000,0.098381,12.194742,0.000000,-1.943651,0.000000,36.325878,0.000000,0
0.163000,0.919953,0.000000,0.098187,12.193102,0.000000,-1.944406,0.000000,36.325878,0.000000,0
0.163100,0.921172,0.000000,0.097992,12.191462,0.000000,-1.945160,0.000000,36.325878,0.000000,0
0.163200,0.922392,0.000000,0.097798,12.189823,0.000000,-1.945914,0.000000,36.325878,0.000000,0
0.163300,0.923610,0.000000,0.097603,12.188184,0.000000,-1.946669,0.000000,36.325878,0.000000,0
0.163400,0.924829,0.000000,0.097408,12.186545,0.000000,-1.947423,0.000000,36.325878,0.000000,0
0.163500,0.926048,0.000000,0.097213,12.184907,0.000000,-1.948177,0.000000,36.325878,0.000000,0
0.163600,0.927266,0.000000,0.097019,12.183270,0.000000,-1.948931,0.000000,36.325878,0.000000,0
0.163700,0.928484,0.000000,0.096824,12.181632,0.000000,-1.949684,0.000000,36.325878,0.000000,0
0.163800,0.929702,0.000000,0.096629,12.179995,0.000000,-1.950438,0.000000,36.325878,0.000000,0
0.163900,0.930920,0.000000,0.096434,12.178359,0.000000,-1.951192,0.000000,36.325878,0.000000,0
0.164000,0.932138,0.000000,0.096238,12.176723,0.000000,-1.951946,0.000000,36.325878,0.000000,0
0.164100,0.933356,0.000000,0.096043,12.175087,0.000000,-1.952699,0.000000,36.325878,0.000000,0
0.164200,0.934573,0.000000,0.095848,12.173452,0.000000,-1.953453,0.000000,36.325878,0.000000,0
0.164300,0.935790,0.000000,0.095653,12.171817,0.000000,-1.954206,0.000000,36.325878,0.000000,0
0.164400,0.937008,0.000000,0.095457,12.170183,0.000000,-1.954960,0.000000,36.325878,0.000000,0
0.164500,0.938224,0.000000,0.095262,12.168549,0.000000,-1.955713,0.000000,36.325878,0.000000,0
0.164600,0.939441,0.000000,0.095066,12.166915,0.000000,-1.956466,0.000000,36.325878,0.000000,0
0.164700,0.940658,0.000000,0.094870,12.165282,0.000000,-1.957219,0.000000,36.325878,0.000000,0
0.164800,0.941874,0.000000,0.094674,12.163649,0.000000,-1.957972,0.000000,36.325878,0.000000,0
0.164900,0.943091,0.000000,0.094479,12.162017,0.000000,-1.958725,0.000000,36.325878,0.000000,0
0.165000,0.944307,0.000000,0.094283,12.160385,0.000000,-1.959478,0.000000,36.325878,0.000000,0
0.165100,0.945523,0.000000,0.094087,12.158754,0.000000,-1.960231,0.000000,36.325878,0.000000,0
0.165200,0.946738,0.000000,0.093891,12.157123,0.000000,-1.960984,0.000000,36.325878,0.000000,0
0.165300,0.947954,0.000000,0.093695,12.155492,0.000000,-1.961736,0.000000,36.325878,0.000000,0
0.165400,0.949170,0.000000,0.093498,12.153862,0.000000,-1.962489,0.000000,36.325878,0.000000,0
0.165500,0.950385,0.000000,0.093302,12.152232,0.000000,-1.963242,0.000000,36.325878,0.000000,0
0.165600,0.951600,0.000000,0.093106,12.150602,0.000000,-1.963994,0.000000,36.325878,0.000000,0
0.165700,0.952815,0.000000,0.092909,12.148973,0.000000,-1.964746,0.000000,36.325878,0.000000,0
0.165800,0.954030,0.000000,0.092713,12.147345,0.000000,-1.965499,0.000000,36.325878,0.000000,0
0.165900,0.955244,0.000000,0.092516,12.145717,0.000000,-1.966251,0.000000,36.325878,0.000000,0
0.166000,0.956459,0.000000,0.092319,12.144089,0.000000,-1.967003,0.000000,36.325878,0.000000,0
0.166100,0.957673,0.000000,0.092123,12.142461,0.000000,-1.967755,0.000000,36.325878,0.000000,0
0.166200,0.958887,0.000000,0.091926,12.140834,0.000000,-1.968507,0.000000,36.325878,0.000000,0
0.166300,0.960101,0.000000,0.091729,12.139208,0.000000,-1.969259,0.000000,36.325878,0.000000,0
0.166400,0.961315,0.000000,0.091532,12.137582,0.000000,-1.970011,0.000000,36.325878,0.000000,0
0.166500,0.962529,0.000000,0.091335,12.135956,0.000000,-1.970763,0.000000,36.325878,0.000000,0
0.166600,0.963742,0.000000,0.091138,12.134331,0.000000,-1.971515,0.000000,36.325878,0.000000,0
0.166700,0.964956,0.000000,0.090941,12.132706,0.000000,-1.972266,0.000000,36.325878,0.000000,0
0.166800,0.966169,0.000000,0.090743,12.131081,0.000000,-1.973018,0.000000,36.325878,0.000000,0
0.166900,0.967382,0.000000,0.090546,12.129457,0.000000,-1.973770,0.000000,36.325878,0.000000,0
0.167000,0.968595,0.000000,0.090349,12.127833,0.000000,-1.974521,0.000000,36.325878,0.000000,0
0.167100,0.969808,0.000000,0.090151,12.126210,0.000000,-1.975272,0.000000,36.325878,0.000000,0
0.167200,0.971020,0.000000,0.089954,12.124587,0.000000,-1.976024,0.000000,36.325878,0.000000,0
0.167300,0.972233,0.000000,0.089756,12.122965,0.000000,-1.976775,0.000000,36.325878,0.000000,0
0.167400,0.973445,0.000000,0.089558,12.121343,0.000000,-1.977526,0.000000,36.325878,0.000000,0
0.167500,0.974657,0.000000,0.089361,12.119721,0.000000,-1.978277,0.000000,36.325878,0.000000,0
0.167600,0.975869,0.000000,0.089163,12.118100,0.000000,-1.979028,0.000000,36.325878,0.000000,0
0.167700,0.977080,0.000000,0.088965,12.116479,0.000000,-1.979779,0.000000,36.325878,0.000000,0
0.167800,0.978292,0.000000,0.088767,12.114859,0.000000,-1.980530,0.000000,36.325878,0.000000,0
0.167900,0.979503,0.000000,0.088569,12.113239,0.000000,-1.981281,0.000000,36.325878,0.000000,0
0.168000,0.980715,0.000000,0.088370,12.111619,0.000000,-1.982032,0.000000,36.325878,0.000000,0
0.168100,0.981926,0.000000,0.088172,12.110000,0.000000,-1.982782,0.000000,36.325878,0.000000,0
0.168200,0.983137,0.000000,0.087974,12.108381,0.000000,-1.983533,0.000000,36.325878,0.000000,0
0.168300,0.984347,0.000000,0.087776,12.106763,0.000000,-1.984283,0.000000,36.325878,0.000000,0
0.168400,0.985558,0.000000,0.087577,12.105145,0.000000,-1.985034,0.000000,36.325878,0.000000,0
0.168500,0.986768,0.000000,0.087378,12.103527,0.000000,-1.985784,0.000000,36.325878,0.000000,0
0.168600,0.987979,0.000000,0.087180,12.101910,0.000000,-1.986534,0.000000,36.325878,0.000000,0
0.168700,0.989189,0.000000,0.086981,12.100293,0.000000,-1.987285,0.000000,36.325878,0.000000,0
0.168800,0.990399,0.000000,0.086782,12.098677,0.000000,-1.988035,0.000000,36.325878,0.000000,0
0.168900,0.991609,0.000000,0.086584,12.097061,0.000000,-1.988785,0.000000,36.325878,0.000000,0
0.169000,0.992818,0.000000,0.086385,12.095446,0.000000,-1.989535,0.000000,36.325878,0.000000,0
0.169100,0.994028,0.000000,0.086186,12.093830,0.000000,-1.990285,0.000000,36.325878,0.000000,0
0.169200,0.995237,0.000000,0.085987,12.092216,0.000000,-1.991035,0.000000,36.325878,0.000000,0
0.169300,0.996446,0.000000,0.085787,12.090601,0.000000,-1.991784,0.000000,36.325878,0.000000,0
0.169400,0.997655,0.000000,0.085588,12.088988,0.000000,-1.992534,0.000000,36.325878,0.000000,0
0.169500,0.998864,0.000000,0.085389,12.087374,0.000000,-1.993284,0.000000,36.325878,0.000000,0
0.169600,1.000073,0.000000,0.085190,12.085761,0.000000,-1.994033,0.000000,36.325878,0.000000,0
0.169700,1.001281,0.000000,0.084990,12.084148,0.000000,-1.994783,0.000000,36.325878,0.000000,0
0.169800,1.002489,0.000000,0.084791,12.082536,0.000000,-1.995532,0.000000,36.325878,0.000000,0
0.169900,1.003698,0.000000,0.084591,12.080924,0.000000,-1.996281,0.000000,36.325878,0.000000,0
0.170000,1.004906,0.000000,0.084391,12.079313,0.000000,-1.997031,0.000000,36.325878,0.000000,0
0.170100,1.006113,0.000000,0.084192,12.077702,0.000000,-1.997780,0.000000,36.325878,0.000000,0
0.170200,1.007321,0.000000,0.083992,12.076091,0.000000,-1.998529,0.000000,36.325878,0.000000,0
0.170300,1.008529,0.000000,0.083792,12.074481,0.000000,-1.999278,0.000000,36.325878,0.000000,0
0.170400,1.009736,0.000000,0.083592,12.072871,0.000000,-2.000027,0.000000,36.325878,0.000000,0
0.170500,1.010943,0.000000,0.083392,12.071261,0.000000,-2.000776,0.000000,36.325878,0.000000,0
0.170600,1.012150,0.000000,0.083192,12.069652,0.000000,-2.001525,0.000000,36.325878,0.000000,0
0.170700,1.013357,0.000000,0.082992,12.068044,0.000000,-2.002274,0.000000,36.325878,0.000000,0
0.170800,1.014564,0.000000,0.082791,12.066435,0.000000,-2.003022,0.000000,36.325878,0.000000,0
0.170900,1.015770,0.000000,0.082591,12.064828,0.000000,-2.003771,0.000000,36.325878,0.000000,0
0.171000,1.016977,0.000000,0.082391,12.063220,0.000000,-2.004519,0.000000,36.325878,0.000000,0
0.171100,1.018183,0.000000,0.082190,12.061613,0.000000,-2.005268,0.000000,36.325878,0.000000,0
0.171200,1.019389,0.000000,0.081990,12.060006,0.000000,-2.006016,0.000000,36.325878,0.000000,0
0.171300,1.020595,0.000000,0.081789,12.058400,0.000000,-2.006765,0.000000,36.325878,0.000000,0
0.171400,1.021801,0.000000,0.081588,12.056794,0.000000,-2.007513,0.000000,36.325878,0.000000,0
0.171500,1.023006,0.000000,0.081387,12.055189,0.000000,-2.008261,0.000000,36.325878,0.000000,0
0.171600,1.024212,0.000000,0.081187,12.053584,0.000000,-2.009009,0.000000,36.325878,0.000000,0
0.171700,1.025417,0.000000,0.080986,12.051979,0.000000,-2.009757,0.000000,36.325878,0.000000,0
0.171800,1.026622,0.000000,0.080785,12.050375,0.000000,-2.010505,0.000000,36.325878,0.000000,0
0.171900,1.027827,0.000000,0.080584,12.048771,0.000000,-2.011253,0.000000,36.325878,0.000000,0
0.172000,1.029032,0.000000,0.080382,12.047168,0.000000,-2.012001,0.000000,36.325878,0.000000,0
0.172100,1.030237,0.000000,0.080181,12.045565,0.000000,-2.012749,0.000000,36.325878,0.000000,0
0.172200,1.031441,0.000000,0.079980,12.043962,0.000000,-2.013496,0.000000,36.325878,0.000000,0
0.172300,1.032645,0.000000,0.079778,12.042360,0.000000,-2.014244,0.000000,36.325878,0.000000,0
0.172400,1.033850,0.000000,0.079577,12.040758,0.000000,-2.014992,0.000000,36.325878,0.000000,0
0.172500,1.035054,0.000000,0.079375,12.039157,0.000000,-2.015739,0.000000,36.325878,0.000000,0
0.172600,1.036257,0.000000,0.079174,12.037556,0.000000,-2.016486,0.000000,36.325878,0.000000,0
0.172700,1.037461,0.000000,0.078972,12.035955,0.000000,-2.017234,0.000000,36.325878,0.000000,0
0.172800,1.038665,0.000000,0.078770,12.034355,0.000000,-2.017981,0.000000,36.325878,0.000000,0
0.172900,1.039868,0.000000,0.078569,12.032755,0.000000,-2.018728,0.000000,36.325878,0.000000,0
0.173000,1.041071,0.000000,0.078367,12.031156,0.000000,-2.019475,0.000000,36.325878,0.000000,0
0.173100,1.042274,0.000000,0.078165,12.029557,0.000000,-2.020222,0.000000,36.325878,0.000000,0
0.173200,1.043477,0.000000,0.077963,12.027958,0.000000,-2.020969,0.000000,36.325878,0.000000,0
0.173300,1.044680,0.000000,0.077760,12.026360,0.000000,-2.021716,0.000000,36.325878,0.000000,0
0.173400,1.045882,0.000000,0.077558,12.024762,0.000000,-2.022463,0.000000,36.325878,0.000000,0
0.173500,1.047085,0.000000,0.077356,12.023165,0.000000,-2.023210,0.000000,36.325878,0.000000,0
0.173600,1.048287,0.000000,0.077154,12.021568,0.000000,-2.023957,0.000000,36.325878,0.000000,0
0.173700,1.049489,0.000000,0.076951,12.019971,0.000000,-2.024703,0.000000,36.325878,0.000000,0
0.173800,1.050691,0.000000,0.076749,12.018375,0.000000,-2.025450,0.000000,36.325878,0.000000,0
0.173900,1.051893,0.000000,0.076546,12.016779,0.000000,-2.026196,0.000000,36.325878,0.000000,0
0.174000,1.053094,0.000000,0.076343,12.015184,0.000000,-2.026943,0.000000,36.325878,0.000000,0
0.174100,1.054296,0.000000,0.076141,12.013589,0.000000,-2.027689,0.000000,36.325878,0.000000,0
0.174200,1.055497,0.000000,0.075938,12.011994,0.000000,-2.028435,0.000000,36.325878,0.000000,0
0.174300,1.056698,0.000000,0.075735,12.010400,0.000000,-2.029181,0.000000,36.325878,0.000000,0
0.174400,1.057899,0.000000,0.075532,12.008806,0.000000,-2.029927,0.000000,36.325878,0.000000,0
0.174500,1.059100,0.000000,0.075329,12.007213,0.000000,-2.030673,0.000000,36.325878,0.000000,0
0.174600,1.060301,0.000000,0.075126,12.005620,0.000000,-2.031419,0.000000,36.325878,0.000000,0
0.174700,1.061501,0.000000,0.074923,12.004027,0.000000,-2.032165,0.000000,36.325878,0.000000,0
0.174800,1.062701,0.000000,0.074719,12.002435,0.000000,-2.032911,0.000000,36.325878,0.000000,0
0.174900,1.063902,0.000000,0.074516,12.000843,0.000000,-2.033657,0.000000,36.325878,0.000000,0
0.175000,1.065102,0.000000,0.074313,11.999251,0.000000,-2.034403,0.000000,36.325878,0.000000,0
0.175100,1.066301,0.000000,0.074109,11.997660,0.000000,-2.035148,0.000000,36.325878,0.000000,0
0.175200,1.067501,0.000000,0.073906,11.996070,0.000000,-2.035894,0.000000,36.325878,0.000000,0
0.175300,1.068701,0.000000,0.073702,11.994479,0.000000,-2.036639,0.000000,36.325878,0.000000,0
0.175400,1.069900,0.000000,0.073498,11.992890,0.000000,-2.037385,0.000000,36.325878,0.000000,0
0.175500,1.071099,0.000000,0.073295,11.991300,0.000000,-2.038130,0.000000,36.325878,0.000000,0
0.175600,1.072298,0.000000,0.073091,11.989711,0.000000,-2.038875,0.000000,36.325878,0.000000,0
0.175700,1.073497,0.000000,0.072887,11.988122,0.000000,-2.039620,0.000000,36.325878,0.000000,0
0.175800,1.074696,0.000000,0.072683,11.986534,0.000000,-2.040366,0.000000,36.325878,0.000000,0
0.175900,1.075894,0.000000,0.072479,11.984946,0.000000,-2.041111,0.000000,36.325878,0.000000,0
0.176000,1.077093,0.000000,0.072275,11.983359,0.000000,-2.041856,0.000000,36.325878,0.000000,0
0.176100,1.078291,0.000000,0.072070,11.981772,0.000000,-2.042601,0.000000,36.325878,0.000000,0
0.176200,1.079489,0.000000,0.071866,11.980185,0.000000,-2.043345,0.000000,36.325878,0.000000,0
0.176300,1.080687,0.000000,0.071662,11.978599,0.000000,-2.044090,0.000000,36.325878,0.000000,0
0.176400,1.081885,0.000000,0.071457,11.977013,0.000000,-2.044835,0.000000,36.325878,0.000000,0
0.176500,1.083083,0.000000,0.071253,11.975427,0.000000,-2.045579,0.000000,36.325878,0.000000,0
0.176600,1.084280,0.000000,0.071048,11.973842,0.000000,-2.046324,0.000000,36.325878,0.000000,0
0.176700,1.085477,0.000000,0.070843,11.972257,0.000000,-2.047068,0.000000,36.325878,0.000000,0
0.176800,1.086674,0.000000,0.070639,11.970673,0.000000,-2.047813,0.000000,36.325878,0.000000,0
0.176900,1.087871,0.000000,0.070434,11.969089,0.000000,-2.048557,0.000000,36.325878,0.000000,0
0.177000,1.089068,0.000000,0.070229,11.967506,0.000000,-2.049301,0.000000,36.325878,0.000000,0
0.177100,1.090265,0.000000,0.070024,11.965922,0.000000,-2.050046,0.000000,36.325878,0.000000,0
0.177200,1.091461,0.000000,0.069819,11.964340,0.000000,-2.050790,0.000000,36.325878,0.000000,0
0.177300,1.092658,0.000000,0.069614,11.962757,0.000000,-2.051534,0.000000,36.325878,0.000000,0
0.177400,1.093854,0.000000,0.069409,11.961175,0.000000,-2.052278,0.000000,36.325878,0.000000,0
0.177500,1.095050,0.000000,0.069203,11.959594,0.000000,-2.053022,0.000000,36.325878,0.000000,0
0.177600,1.096246,0.000000,0.068998,11.958012,0.000000,-2.053766,0.000000,36.325878,0.000000,0
0.177700,1.097442,0.000000,0.068793,11.956432,0.000000,-2.054509,0.000000,36.325878,0.000000,0
0.177800,1.098637,0.000000,0.068587,11.954851,0.000000,-2.055253,0.000000,36.325878,0.000000,0
0.177900,1.099833,0.000000,0.068382,11.953271,0.000000,-2.055997,0.000000,36.325878,0.000000,0
0.178000,1.101028,0.000000,0.068176,11.951692,0.000000,-2.056740,0.000000,36.325878,0.000000,0
0.178100,1.102223,0.000000,0.067970,11.950112,0.000000,-2.057484,0.000000,36.325878,0.000000,0
0.178200,1.103418,0.000000,0.067764,11.948534,0.000000,-2.058227,0.000000,36.325878,0.000000,0
0.178300,1.104613,0.000000,0.067559,11.946955,0.000000,-2.058971,0.000000,36.325878,0.000000,0
0.178400,1.105807,0.000000,0.067353,11.945377,0.000000,-2.059714,0.000000,36.325878,0.000000,0
0.178500,1.107002,0.000000,0.067147,11.943799,0.000000,-2.060457,0.000000,36.325878,0.000000,0
0.178600,1.108196,0.000000,0.066941,11.942222,0.000000,-2.061200,0.000000,36.325878,0.000000,0
0.178700,1.109390,0.000000,0.066734,11.940645,0.000000,-2.061943,0.000000,36.325878,0.000000,0
0.178800,1.110584,0.000000,0.066528,11.939069,0.000000,-2.062686,0.000000,36.325878,0.000000,0
0.178900,1.111778,0.000000,0.066322,11.937493,0.000000,-2.063429,0.000000,36.325878,0.000000,0
0.179000,1.112972,0.000000,0.066116,11.935917,0.000000,-2.064172,0.000000,36.325878,0.000000,0
0.179100,1.114165,0.000000,0.065909,11.934342,0.000000,-2.064915,0.000000,36.325878,0.000000,0
0.179200,1.115359,0.000000,0.065703,11.932767,0.000000,-2.065658,0.000000,36.325878,0.000000,0
0.179300,1.116552,0.000000,0.065496,11.931192,0.000000,-2.066400,0.000000,36.325878,0.000000,0
0.179400,1.117745,0.000000,0.065289,11.929618,0.000000,-2.067143,0.000000,36.325878,0.000000,0
0.179500,1.118938,0.000000,0.065083,11.928044,0.000000,-2.067885,0.000000,36.325878,0.000000,0
0.179600,1.120130,0.000000,0.064876,11.926471,0.000000,-2.068628,0.000000,36.325878,0.000000,0
0.179700,1.121323,0.000000,0.064669,11.924898,0.000000,-2.069370,0.000000,36.325878,0.000000,0
0.179800,1.122515,0.000000,0.064462,11.923325,0.000000,-2.070112,0.000000,36.325878,0.000000,0
0.179900,1.123708,0.000000,0.064255,11.921753,0.000000,-2.070855,0.000000,36.325878,0.000000,0
0.180000,1.124900,0.000000,0.064048,11.920181,0.000000,-2.071597,0.000000,36.325878,0.000000,0
0.180100,1.126092,0.000000,0.063840,11.918610,0.000000,-2.072339,0.000000,36.325878,0.000000,0
0.180200,1.127283,0.000000,0.063633,11.917039,0.000000,-2.073081,0.000000,36.325878,0.000000,0
0.180300,1.128475,0.000000,0.063426,11.915468,0.000000,-2.073823,0.000000,36.325878,0.000000,0
0.180400,1.129667,0.000000,0.063218,11.913898,0.000000,-2.074565,0.000000,36.325878,0.000000,0
0.180500,1.130858,0.000000,0.063011,11.912328,0.000000,-2.075307,0.000000,36.325878,0.000000,0
0.180600,1.132049,0.000000,0.062803,11.910758,0.000000,-2.076048,0.000000,36.325878,0.000000,0
0.180700,1.133240,0.000000,0.062596,11.909189,0.000000,-2.076790,0.000000,36.325878,0.000000,0
0.180800,1.134431,0.000000,0.062388,11.907621,0.000000,-2.077532,0.000000,36.325878,0.000000,0
0.180900,1.135621,0.000000,0.062180,11.906052,0.000000,-2.078273,0.000000,36.325878,0.000000,0
0.181000,1.136812,0.000000,0.061972,11.904484,0.000000,-2.079015,0.000000,36.325878,0.000000,0
0.181100,1.138002,0.000000,0.061764,11.902917,0.000000,-2.079756,0.000000,36.325878,0.000000,0
0.181200,1.139193,0.000000,0.061556,11.901349,0.000000,-2.080497,0.000000,36.325878,0.000000,0
0.181300,1.140383,0.000000,0.061348,11.899783,0.000000,-2.081239,0.000000,36.325878,0.000000,0
0.181400,1.141573,0.000000,0.061140,11.898216,0.000000,-2.081980,0.000000,36.325878,0.000000,0
0.181500,1.142762,0.000000,0.060932,11.896650,0.000000,-2.082721,0.000000,36.325878,0.000000,0
0.181600,1.143952,0.000000,0.060724,11.895085,0.000000,-2.083462,0.000000,36.325878,0.000000,0
0.181700,1.145141,0.000000,0.060515,11.893519,0.000000,-2.084203,0.000000,36.325878,0.000000,0
0.181800,1.146331,0.000000,0.060307,11.891955,0.000000,-2.084944,0.000000,36.325878,0.000000,0
0.181900,1.147520,0.000000,0.060098,11.890390,0.000000,-2.085685,0.000000,36.325878,0.000000,0
0.182000,1.148709,0.000000,0.059890,11.888826,0.000000,-2.086425,0.000000,36.325878,0.000000,0
0.182100,1.149897,0.000000,0.059681,11.887262,0.000000,-2.087166,0.000000,36.325878,0.000000,0
0.182200,1.151086,0.000000,0.059472,11.885699,0.000000,-2.087907,0.000000,36.325878,0.000000,0
0.182300,1.152275,0.000000,0.059263,11.884136,0.000000,-2.088647,0.000000,36.325878,0.000000,0
0.182400,1.153463,0.000000,0.059054,11.882573,0.000000,-2.089388,0.000000,36.325878,0.000000,0
0.182500,1.154651,0.000000,0.058845,11.881011,0.000000,-2.090128,0.000000,36.325878,0.000000,0
0.182600,1.155839,0.000000,0.058636,11.879450,0.000000,-2.090869,0.000000,36.325878,0.000000,0
0.182700,1.157027,0.000000,0.058427,11.877888,0.000000,-2.091609,0.000000,36.325878,0.000000,0
0.182800,1.158215,0.000000,0.058218,11.876327,0.000000,-2.092349,0.000000,36.325878,0.000000,0
0.182900,1.159402,0.000000,0.058009,11.874766,0.000000,-2.093089,0.000000,36.325878,0.000000,0
0.183000,1.160590,0.000000,0.057799,11.873206,0.000000,-2.093829,0.000000,36.325878,0.000000,0
0.183100,1.161777,0.000000,0.057590,11.871646,0.000000,-2.094569,0.000000,36.325878,0.000000,0
0.183200,1.162964,0.000000,0.057381,11.870087,0.000000,-2.095309,0.000000,36.325878,0.000000,0
0.183300,1.164151,0.000000,0.057171,11.868528,0.000000,-2.096049,0.000000,36.325878,0.000000,0
0.183400,1.165338,0.000000,0.056961,11.866969,0.000000,-2.096789,0.000000,36.325878,0.000000,0
0.183500,1.166524,0.000000,0.056752,11.865411,0.000000,-2.097529,0.000000,36.325878,0.000000,0
0.183600,1.167711,0.000000,0.056542,11.863853,0.000000,-2.098268,0.000000,36.325878,0.000000,0
